,name,url,image,price_type,price,price_range,vendor,subvendor,rating,review_count
34,ROG Strix SCAR 18 G835LR-AI3201W - 90NR0LS1-M00200 - Ultra 9 275HX - 1TB SSD - 32GB -18 Inch 2.5K 240Hz - GeForce RTX 5070 Ti 12GB - Win 11 - Off Black,https://www.noon.com/egypt-en/rog-strix-scar-18-g835lr-ai3201w-90nr0ls1-m00200-ultra-9-275hx-1tb-ssd-32gb-18-inch-2-5k-240hz-geforce-rtx-5070-ti-12gb-win-11-off-black/N70306759V/p/?o=f9c0aa14d9a1a8ee,https://f.nooncdn.com/p/pnsku/N70306759V/45/_/1772975395/1627a55e-fa6e-4b22-a135-742e014f5651.jpg?width=800,discrete,183999.0,,Noon,,5.0,
35,"Renewed Latitude 7480 With 14-Inch HD Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics /International Version Windows 10 Grey English Grey",https://www.noon.com/egypt-en/renewed-latitude-7480-with-14-inch-hd-display-core-i5-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-international-version-windows-10-grey-english-grey/N13133923A/p/?o=f306412eadd6a25c,https://f.nooncdn.com/p/v1649749552/N13133923A_1.jpg?width=800,discrete,19195.0,,Noon,,2.6,
36,"Aspire 5 A515 Intel Core i5-1235U, 8GB Ram, 512GB SSD M.2, NVIDIA GeForce RTX 2050 4GB DDR6 Graphics, 15.6-inch Full HD Display 1920x1080, IPS - Free Dos - Steel Gray English/Arabic steel gray",https://www.noon.com/egypt-en/aspire-5-a515-intel-core-i5-1235u-8gb-ram-512gb-ssd-m-2-nvidia-geforce-rtx-2050-4gb-ddr6-graphics-15-6-inch-full-hd-display-1920x1080-ips-free-dos-steel-gray-english-arabic-steel-gray/N70133438V/p/?o=cf266f9291dd169d,https://f.nooncdn.com/p/pnsku/N70133438V/45/_/1733385674/57e26110-da5f-476b-99f6-917fc0c85968.jpg?width=800,discrete,29943.0,,Noon,,4.2,
37,"Renewed Latitude 5500 Business And Professional Laptop With 15.6-Inch Full HD Antiglare Display, Core i5-8265U Processor/16GB RAM/512GB SSD/Intel UHD Graphics 620/Windows 11 With Bag English Black",https://www.noon.com/egypt-en/renewed-latitude-5500-business-and-professional-laptop-with-15-6-inch-full-hd-antiglare-display-core-i5-8265u-processor-16gb-ram-512gb-ssd-intel-uhd-graphics-620-windows-11-with-bag-english-black/N53335919A/p/?o=abae59c2f6035a5d,https://f.nooncdn.com/p/v1659608249/N53335919A_1.jpg?width=800,discrete,21000.0,,Noon,,3.5,
38,"MacBook Air MC6T4 With 13 Inch Display, M4 Chip 10-Core CPU 8-Core GPU | 16GB RAM | 256GB SSD | macOS | English/Arabic Sky Blue",https://www.noon.com/egypt-en/macbook-air-mc6t4-with-13-inch-display-m4-chip-10-core-cpu-8-core-gpu-16gb-ram-256gb-ssd-macos-english-arabic-sky-blue/N70154926V/p/?o=b60006358421795e,https://f.nooncdn.com/p/pnsku/N70154926V/45/_/1764242498/76803adf-b6e2-4a30-826d-81d6b650f3db.jpg?width=800,discrete,63000.0,,Noon,,4.6,
39,"Latitude 7480 Laptop With 14-Inch Display, Core i7 Processor/8GB RAM/256GB SSD/Intel HD Graphics 620 Black",https://www.noon.com/egypt-en/latitude-7480-laptop-with-14-inch-display-core-i7-processor-8gb-ram-256gb-ssd-intel-hd-graphics-620-black/N35188830A/p/?o=b0e69573c11d995d,https://f.nooncdn.com/p/v1582956423/N35188830A_1.jpg?width=800,discrete,22000.0,,Noon,,3.6,
40,Lenovo LOQ 15IAX9E Core i5-12450HX 512GB SSD 16GB Ram Nvidia GeForce RTX 2050 4GB GDDR6 15.6 Inch FHD - Luna Grey - 83LK0062ED - 2Y English/Arabic Luna Grey,https://www.noon.com/egypt-en/lenovo-loq-15iax9e-core-i5-12450hx-512gb-ssd-16gb-ram-nvidia-geforce-rtx-2050-4gb-gddr6-15-6-inch-fhd-luna-grey-83lk0062ed-2y-english-arabic-luna-grey/N70202375V/p/?o=fee236740fab4d8a,https://f.nooncdn.com/p/pnsku/N70202375V/45/_/1757584048/84bc1e6d-1462-4394-b956-b4a0ec08cbb8.jpg?width=800,discrete,36600.0,,Noon,,5.0,
41,"(Upgraded Version) Lattitude Laptop With 14-Inch Display, Core i7 Processer/16GB RAM/512GB SSD/Intel UHD Graphics Windows 10 Black Black",https://www.noon.com/egypt-en/upgraded-version-lattitude-laptop-with-14-inch-display-core-i7-processer-16gb-ram-512gb-ssd-intel-uhd-graphics-windows-10-black-black/N43722163A/p/?o=f9f1d65fea2a13ee,https://f.nooncdn.com/p/v1612073701/N43722163A_1.jpg?width=800,discrete,19750.0,,Noon,,3.1,
42,"(Upgraded Version) TUF A16 FA608PM Gaming Laptop With 16-Inch WUXGA IPS 165Hz Display, AMD Ryzen 9 8940HX Processor/16GB RAM/1TB SSD/8GB GeForce RTX 5060 Graphics Card/Windows 11 International Jaeger International English Jaeger Gray",https://www.noon.com/egypt-en/upgraded-version-tuf-a16-fa608pm-gaming-laptop-with-16-inch-wuxga-ips-165hz-display-amd-ryzen-9-8940hx-processor-16gb-ram-1tb-ssd-8gb-geforce-rtx-5060-graphics-card-windows-11-international-jaeger-international-english-jaeger-gray/N70245773V/p/?o=dc756f139b97419c,https://f.nooncdn.com/p/pnsku/N70245773V/45/_/1760099425/491951af-e219-4a10-8a6f-34384d9acc98.jpg?width=800,discrete,78048.0,,Noon,,5.0,
43,(Upgraded Version) Latitude 7420 14 inch Full HD Core i5-1145G7 8 GB RAM 512 GB SSD Intel Iris Xe Graphics Integrated-Windows English/Arabic Black English/Arabic Black,https://www.noon.com/egypt-en/upgraded-version-latitude-7420-14-inch-full-hd-core-i5-1145g7-8-gb-ram-512-gb-ssd-intel-iris-xe-graphics-integrated-windows-english-arabic-black-english-arabic-black/N53067341A/p/?o=c1d7d39773793d4f,https://f.nooncdn.com/p/v1649235363/N53067341A_1.jpg?width=800,discrete,29100.0,,Noon,,3.6,
